TrackingID,OrderID,Status_x,UpdatedAt,Status_y,OrderDate,Status
,254,,,In Transit,2024-09-25 18:07:30,In Transit
,254,,,In Transit,2024-09-25 18:07:30,In Transit
,254,,,In Transit,2024-09-25 18:07:30,In Transit
,255,,,In Transit,2024-03-19 13:45:21,In Transit
,255,,,In Transit,2024-03-19 13:45:21,In Transit
,256,,,In Transit,2024-04-27 13:18:04,In Transit
,256,,,In Transit,2024-04-27 13:18:04,In Transit
,256,,,In Transit,2024-04-27 13:18:04,In Transit
,257,,,Delivered,2024-01-20 03:17:04,Delivered
,257,,,Delivered,2024-01-20 03:17:04,Delivered
,257,,,Delivered,2024-01-20 03:17:04,Delivered
,258,,,In Transit,2024-11-22 09:39:35,In Transit
,259,,,In Transit,2024-04-19 01:03:14,In Transit
,260,,,In Transit,2024-04-24 10:51:50,In Transit
,261,,,In Transit,2024-10-03 21:41:17,In Transit
,261,,,In Transit,2024-10-03 21:41:17,In Transit
,262,,,In Transit,2024-04-15 22:46:35,In Transit
,263,,,In Transit,2024-01-23 05:25:10,In Transit
,263,,,In Transit,2024-01-23 05:25:10,In Transit
,264,,,In Transit,2024-04-18 11:59:05,In Transit
,264,,,In Transit,2024-04-18 11:59:05,In Transit
,265,,,Shipped,2024-10-23 13:35:06,Shipped
,266,,,Shipped,2024-01-19 09:32:26,Shipped
,267,,,Shipped,2024-08-21 14:58:24,Shipped
,267,,,Shipped,2024-08-21 14:58:24,Shipped
,267,,,Shipped,2024-08-21 14:58:24,Shipped
,268,,,In Transit,2024-08-04 22:57:57,In Transit
,268,,,In Transit,2024-08-04 22:57:57,In Transit
,268,,,In Transit,2024-08-04 22:57:57,In Transit
,269,,,In Transit,2024-03-29 04:38:26,In Transit
,269,,,In Transit,2024-03-29 04:38:26,In Transit
,270,,,Shipped,2024-12-08 05:58:01,Shipped
,270,,,Shipped,2024-12-08 05:58:01,Shipped
,271,,,Shipped,2024-05-11 19:20:54,Shipped
,271,,,Shipped,2024-05-11 19:20:54,Shipped
,271,,,Shipped,2024-05-11 19:20:54,Shipped
,272,,,Shipped,2024-01-17 14:49:33,Shipped
,273,,,In Transit,2024-07-25 04:23:47,In Transit
,273,,,In Transit,2024-07-25 04:23:47,In Transit
,273,,,In Transit,2024-07-25 04:23:47,In Transit
,274,,,Delivered,2024-11-19 21:29:31,Delivered
,274,,,Delivered,2024-11-19 21:29:31,Delivered
,275,,,In Transit,2024-09-14 19:44:48,In Transit
,275,,,In Transit,2024-09-14 19:44:48,In Transit
,276,,,Delivered,2024-12-31 03:31:57,Delivered
,277,,,Shipped,2024-07-12 04:30:15,Shipped
,278,,,Delivered,2024-02-26 10:36:16,Delivered
,278,,,Delivered,2024-02-26 10:36:16,Delivered
,279,,,In Transit,2024-01-05 12:16:46,In Transit
,279,,,In Transit,2024-01-05 12:16:46,In Transit
,279,,,In Transit,2024-01-05 12:16:46,In Transit
,280,,,Delivered,2024-08-08 17:46:12,Delivered
,281,,,Shipped,2024-05-23 09:16:41,Shipped
,281,,,Shipped,2024-05-23 09:16:41,Shipped
,282,,,Shipped,2024-02-22 04:49:07,Shipped
,282,,,Shipped,2024-02-22 04:49:07,Shipped
,283,,,Delivered,2024-04-10 12:04:03,Delivered
,284,,,In Transit,2024-04-07 04:03:00,In Transit
,284,,,In Transit,2024-04-07 04:03:00,In Transit
,284,,,In Transit,2024-04-07 04:03:00,In Transit
,285,,,Delivered,2024-09-04 07:25:59,Delivered
,285,,,Delivered,2024-09-04 07:25:59,Delivered
,285,,,Delivered,2024-09-04 07:25:59,Delivered
,286,,,In Transit,2024-07-20 11:32:06,In Transit
,287,,,Delivered,2024-12-28 14:06:10,Delivered
,287,,,Delivered,2024-12-28 14:06:10,Delivered
,287,,,Delivered,2024-12-28 14:06:10,Delivered
,288,,,Delivered,2024-08-22 21:54:50,Delivered
,289,,,Delivered,2024-04-24 15:56:20,Delivered
,290,,,Delivered,2024-03-08 23:08:31,Delivered
,290,,,Delivered,2024-03-08 23:08:31,Delivered
,290,,,Delivered,2024-03-08 23:08:31,Delivered
,291,,,Shipped,2024-03-14 00:11:43,Shipped
,291,,,Shipped,2024-03-14 00:11:43,Shipped
,292,,,In Transit,2024-03-12 06:18:32,In Transit
,292,,,In Transit,2024-03-12 06:18:32,In Transit
,293,,,In Transit,2024-10-03 18:34:32,In Transit
,293,,,In Transit,2024-10-03 18:34:32,In Transit
,294,,,Delivered,2024-07-09 20:11:34,Delivered
,294,,,Delivered,2024-07-09 20:11:34,Delivered
,294,,,Delivered,2024-07-09 20:11:34,Delivered
,295,,,Shipped,2024-03-08 01:35:52,Shipped
,296,,,Shipped,2024-10-29 10:28:04,Shipped
,296,,,Shipped,2024-10-29 10:28:04,Shipped
,297,,,In Transit,2024-08-03 06:26:40,In Transit
,297,,,In Transit,2024-08-03 06:26:40,In Transit
,298,,,In Transit,2024-08-08 22:04:43,In Transit
,298,,,In Transit,2024-08-08 22:04:43,In Transit
,298,,,In Transit,2024-08-08 22:04:43,In Transit
,299,,,Shipped,2024-06-27 13:24:40,Shipped
,299,,,Shipped,2024-06-27 13:24:40,Shipped
,300,,,In Transit,2024-04-09 19:43:41,In Transit
,300,,,In Transit,2024-04-09 19:43:41,In Transit
,301,,,In Transit,2024-05-25 12:09:36,In Transit
,301,,,In Transit,2024-05-25 12:09:36,In Transit
,302,,,Delivered,2024-07-25 13:32:23,Delivered
,302,,,Delivered,2024-07-25 13:32:23,Delivered
,302,,,Delivered,2024-07-25 13:32:23,Delivered
,303,,,In Transit,2024-09-15 20:57:00,In Transit
,304,,,Delivered,2024-11-25 20:40:06,Delivered
,304,,,Delivered,2024-11-25 20:40:06,Delivered
,305,,,In Transit,2024-07-18 07:55:13,In Transit
,305,,,In Transit,2024-07-18 07:55:13,In Transit
,305,,,In Transit,2024-07-18 07:55:13,In Transit
,306,,,Shipped,2024-12-04 11:32:18,Shipped
,307,,,Delivered,2024-09-20 05:07:10,Delivered
,307,,,Delivered,2024-09-20 05:07:10,Delivered
,308,,,Shipped,2024-03-30 04:21:21,Shipped
,308,,,Shipped,2024-03-30 04:21:21,Shipped
,308,,,Shipped,2024-03-30 04:21:21,Shipped
,309,,,In Transit,2024-08-25 03:33:57,In Transit
,309,,,In Transit,2024-08-25 03:33:57,In Transit
,310,,,Shipped,2024-05-22 03:38:42,Shipped
,310,,,Shipped,2024-05-22 03:38:42,Shipped
,311,,,Delivered,2024-05-12 00:22:48,Delivered
,311,,,Delivered,2024-05-12 00:22:48,Delivered
,311,,,Delivered,2024-05-12 00:22:48,Delivered
,312,,,Shipped,2024-11-05 17:38:33,Shipped
,312,,,Shipped,2024-11-05 17:38:33,Shipped
,312,,,Shipped,2024-11-05 17:38:33,Shipped
,313,,,Delivered,2024-08-07 00:59:37,Delivered
,313,,,Delivered,2024-08-07 00:59:37,Delivered
,313,,,Delivered,2024-08-07 00:59:37,Delivered
,314,,,Shipped,2024-07-16 09:39:33,Shipped
,315,,,In Transit,2024-03-24 14:49:20,In Transit
,315,,,In Transit,2024-03-24 14:49:20,In Transit
,315,,,In Transit,2024-03-24 14:49:20,In Transit
,316,,,Shipped,2024-08-13 02:15:59,Shipped
,316,,,Shipped,2024-08-13 02:15:59,Shipped
,316,,,Shipped,2024-08-13 02:15:59,Shipped
,317,,,In Transit,2024-10-17 00:33:01,In Transit
,318,,,Shipped,2024-09-30 19:29:05,Shipped
,318,,,Shipped,2024-09-30 19:29:05,Shipped
,318,,,Shipped,2024-09-30 19:29:05,Shipped
,319,,,Shipped,2024-08-05 06:50:31,Shipped
,319,,,Shipped,2024-08-05 06:50:31,Shipped
,320,,,Shipped,2024-08-28 19:35:01,Shipped
,320,,,Shipped,2024-08-28 19:35:01,Shipped
,321,,,Delivered,2024-05-11 08:21:27,Delivered
,321,,,Delivered,2024-05-11 08:21:27,Delivered
,322,,,In Transit,2024-03-18 21:34:20,In Transit
,322,,,In Transit,2024-03-18 21:34:20,In Transit
,323,,,In Transit,2024-08-30 13:29:20,In Transit
,323,,,In Transit,2024-08-30 13:29:20,In Transit
,323,,,In Transit,2024-08-30 13:29:20,In Transit
,324,,,Delivered,2024-09-11 02:06:09,Delivered
,324,,,Delivered,2024-09-11 02:06:09,Delivered
,324,,,Delivered,2024-09-11 02:06:09,Delivered
,325,,,Shipped,2024-05-12 12:41:55,Shipped
,325,,,Shipped,2024-05-12 12:41:55,Shipped
,325,,,Shipped,2024-05-12 12:41:55,Shipped
,326,,,Shipped,2024-10-18 17:11:01,Shipped
,327,,,Shipped,2024-11-18 03:13:53,Shipped
,327,,,Shipped,2024-11-18 03:13:53,Shipped
,327,,,Shipped,2024-11-18 03:13:53,Shipped
,328,,,Delivered,2024-10-02 20:22:03,Delivered
,329,,,In Transit,2024-04-08 18:35:01,In Transit
,329,,,In Transit,2024-04-08 18:35:01,In Transit
,330,,,In Transit,2024-11-24 14:00:12,In Transit
,330,,,In Transit,2024-11-24 14:00:12,In Transit
,331,,,In Transit,2024-12-11 04:28:42,In Transit
,331,,,In Transit,2024-12-11 04:28:42,In Transit
,331,,,In Transit,2024-12-11 04:28:42,In Transit
,332,,,In Transit,2024-12-30 17:44:46,In Transit
,332,,,In Transit,2024-12-30 17:44:46,In Transit
,332,,,In Transit,2024-12-30 17:44:46,In Transit
,333,,,Delivered,2024-04-23 03:58:15,Delivered
,333,,,Delivered,2024-04-23 03:58:15,Delivered
,334,,,Delivered,2024-02-28 02:10:51,Delivered
,335,,,In Transit,2024-10-23 06:31:00,In Transit
,336,,,Shipped,2024-08-18 16:19:19,Shipped
,337,,,Shipped,2024-05-21 18:30:05,Shipped
,338,,,Delivered,2024-09-24 19:09:38,Delivered
,339,,,Delivered,2024-04-26 04:21:40,Delivered
,339,,,Delivered,2024-04-26 04:21:40,Delivered
,339,,,Delivered,2024-04-26 04:21:40,Delivered
,340,,,Shipped,2024-07-22 11:31:40,Shipped
,341,,,Delivered,2024-06-04 21:21:31,Delivered
,341,,,Delivered,2024-06-04 21:21:31,Delivered
,341,,,Delivered,2024-06-04 21:21:31,Delivered
,342,,,Shipped,2024-09-25 12:18:39,Shipped
,342,,,Shipped,2024-09-25 12:18:39,Shipped
,342,,,Shipped,2024-09-25 12:18:39,Shipped
,343,,,Delivered,2024-11-27 11:50:02,Delivered
,343,,,Delivered,2024-11-27 11:50:02,Delivered
,344,,,In Transit,2024-11-05 13:36:51,In Transit
,344,,,In Transit,2024-11-05 13:36:51,In Transit
,345,,,Delivered,2024-11-01 23:28:44,Delivered
,346,,,In Transit,2024-01-29 07:18:59,In Transit
,346,,,In Transit,2024-01-29 07:18:59,In Transit
,346,,,In Transit,2024-01-29 07:18:59,In Transit
,347,,,Shipped,2024-08-16 02:48:33,Shipped
,347,,,Shipped,2024-08-16 02:48:33,Shipped
,348,,,Delivered,2024-11-22 11:11:59,Delivered
,348,,,Delivered,2024-11-22 11:11:59,Delivered
,349,,,Delivered,2024-07-08 23:56:15,Delivered
,349,,,Delivered,2024-07-08 23:56:15,Delivered
,349,,,Delivered,2024-07-08 23:56:15,Delivered
,350,,,Delivered,2024-10-16 06:41:41,Delivered
,350,,,Delivered,2024-10-16 06:41:41,Delivered
,350,,,Delivered,2024-10-16 06:41:41,Delivered
,351,,,In Transit,2024-11-04 17:40:42,In Transit
,352,,,Shipped,2024-09-30 18:49:04,Shipped
,353,,,Shipped,2024-04-11 19:15:34,Shipped
,354,,,Delivered,2024-09-03 10:37:19,Delivered
,354,,,Delivered,2024-09-03 10:37:19,Delivered
,355,,,Shipped,2024-07-14 14:25:42,Shipped
,356,,,Shipped,2024-06-24 04:03:43,Shipped
,357,,,Shipped,2024-08-06 08:01:21,Shipped
,357,,,Shipped,2024-08-06 08:01:21,Shipped
,357,,,Shipped,2024-08-06 08:01:21,Shipped
,358,,,In Transit,2024-03-07 23:42:06,In Transit
,359,,,In Transit,2024-02-23 12:15:36,In Transit
,360,,,Shipped,2024-11-23 07:39:58,Shipped
,360,,,Shipped,2024-11-23 07:39:58,Shipped
,360,,,Shipped,2024-11-23 07:39:58,Shipped
,361,,,Shipped,2024-02-18 04:47:51,Shipped
,362,,,Shipped,2024-04-22 08:52:18,Shipped
,363,,,In Transit,2024-08-30 11:09:55,In Transit
,364,,,Delivered,2024-12-27 07:52:05,Delivered
,365,,,In Transit,2024-11-09 20:39:10,In Transit
,366,,,In Transit,2024-05-28 02:19:12,In Transit
,367,,,Shipped,2024-10-25 08:17:58,Shipped
,367,,,Shipped,2024-10-25 08:17:58,Shipped
,368,,,In Transit,2024-04-17 05:30:42,In Transit
,369,,,Delivered,2024-01-26 11:34:48,Delivered
,369,,,Delivered,2024-01-26 11:34:48,Delivered
,369,,,Delivered,2024-01-26 11:34:48,Delivered
,370,,,Shipped,2024-10-31 08:23:49,Shipped
,371,,,Delivered,2024-05-21 06:46:13,Delivered
,372,,,In Transit,2024-06-07 19:45:13,In Transit
,372,,,In Transit,2024-06-07 19:45:13,In Transit
,373,,,In Transit,2024-08-31 18:07:57,In Transit
,374,,,In Transit,2024-07-15 00:40:08,In Transit
,375,,,Delivered,2024-12-09 06:13:26,Delivered
,376,,,Delivered,2024-01-18 13:05:52,Delivered
,376,,,Delivered,2024-01-18 13:05:52,Delivered
,376,,,Delivered,2024-01-18 13:05:52,Delivered
,377,,,In Transit,2024-12-25 13:21:09,In Transit
,377,,,In Transit,2024-12-25 13:21:09,In Transit
,377,,,In Transit,2024-12-25 13:21:09,In Transit
,378,,,Delivered,2024-06-10 04:44:07,Delivered
,378,,,Delivered,2024-06-10 04:44:07,Delivered
,379,,,Delivered,2024-04-03 22:46:46,Delivered
,379,,,Delivered,2024-04-03 22:46:46,Delivered
,380,,,In Transit,2024-12-03 17:46:54,In Transit
,380,,,In Transit,2024-12-03 17:46:54,In Transit
,380,,,In Transit,2024-12-03 17:46:54,In Transit
,381,,,Shipped,2024-08-09 08:11:43,Shipped
,381,,,Shipped,2024-08-09 08:11:43,Shipped
,382,,,Delivered,2024-10-15 23:45:13,Delivered
,382,,,Delivered,2024-10-15 23:45:13,Delivered
,383,,,In Transit,2024-07-06 17:51:35,In Transit
,383,,,In Transit,2024-07-06 17:51:35,In Transit
,384,,,In Transit,2024-08-10 03:55:00,In Transit
,384,,,In Transit,2024-08-10 03:55:00,In Transit
,384,,,In Transit,2024-08-10 03:55:00,In Transit
,385,,,Shipped,2024-06-26 21:18:15,Shipped
,385,,,Shipped,2024-06-26 21:18:15,Shipped
,385,,,Shipped,2024-06-26 21:18:15,Shipped
,386,,,In Transit,2024-03-19 23:27:07,In Transit
,386,,,In Transit,2024-03-19 23:27:07,In Transit
,387,,,Shipped,2024-07-15 01:22:52,Shipped
,388,,,In Transit,2024-12-24 03:46:25,In Transit
,388,,,In Transit,2024-12-24 03:46:25,In Transit
,389,,,Shipped,2024-06-10 04:49:17,Shipped
,390,,,Shipped,2024-10-17 02:50:57,Shipped
,390,,,Shipped,2024-10-17 02:50:57,Shipped
,390,,,Shipped,2024-10-17 02:50:57,Shipped
,391,,,Delivered,2024-11-15 07:19:43,Delivered
,391,,,Delivered,2024-11-15 07:19:43,Delivered
,392,,,In Transit,2024-12-16 07:34:00,In Transit
,392,,,In Transit,2024-12-16 07:34:00,In Transit
,393,,,In Transit,2024-06-22 03:20:59,In Transit
,394,,,Delivered,2024-12-08 21:44:06,Delivered
,395,,,Shipped,2024-11-25 21:26:34,Shipped
,396,,,Delivered,2024-02-22 21:41:37,Delivered
,396,,,Delivered,2024-02-22 21:41:37,Delivered
,396,,,Delivered,2024-02-22 21:41:37,Delivered
,397,,,In Transit,2024-06-08 22:20:27,In Transit
,397,,,In Transit,2024-06-08 22:20:27,In Transit
,398,,,Shipped,2024-04-04 01:49:12,Shipped
,398,,,Shipped,2024-04-04 01:49:12,Shipped
,398,,,Shipped,2024-04-04 01:49:12,Shipped
,399,,,Shipped,2024-06-07 15:26:52,Shipped
,399,,,Shipped,2024-06-07 15:26:52,Shipped
,400,,,In Transit,2024-07-21 07:03:48,In Transit
,401,,,Delivered,2024-12-13 09:39:12,Delivered
,401,,,Delivered,2024-12-13 09:39:12,Delivered
,402,,,Delivered,2024-12-19 20:41:53,Delivered
,402,,,Delivered,2024-12-19 20:41:53,Delivered
,403,,,Shipped,2024-11-18 17:05:02,Shipped
,403,,,Shipped,2024-11-18 17:05:02,Shipped
,403,,,Shipped,2024-11-18 17:05:02,Shipped
,404,,,In Transit,2024-05-27 10:10:31,In Transit
,405,,,In Transit,2024-08-17 00:47:28,In Transit
,405,,,In Transit,2024-08-17 00:47:28,In Transit
,406,,,Shipped,2024-07-03 09:07:55,Shipped
,406,,,Shipped,2024-07-03 09:07:55,Shipped
,406,,,Shipped,2024-07-03 09:07:55,Shipped
,407,,,In Transit,2024-11-04 19:55:36,In Transit
,407,,,In Transit,2024-11-04 19:55:36,In Transit
,408,,,Shipped,2024-08-04 20:43:50,Shipped
,408,,,Shipped,2024-08-04 20:43:50,Shipped
,408,,,Shipped,2024-08-04 20:43:50,Shipped
,409,,,In Transit,2024-04-27 10:04:44,In Transit
,409,,,In Transit,2024-04-27 10:04:44,In Transit
,409,,,In Transit,2024-04-27 10:04:44,In Transit
,410,,,Shipped,2024-09-21 00:55:32,Shipped
,411,,,In Transit,2024-04-08 14:12:19,In Transit
,411,,,In Transit,2024-04-08 14:12:19,In Transit
,412,,,Delivered,2024-02-19 20:50:36,Delivered
,412,,,Delivered,2024-02-19 20:50:36,Delivered
,412,,,Delivered,2024-02-19 20:50:36,Delivered
,413,,,Delivered,2024-01-30 07:42:36,Delivered
,413,,,Delivered,2024-01-30 07:42:36,Delivered
,413,,,Delivered,2024-01-30 07:42:36,Delivered
,414,,,Delivered,2024-12-28 06:50:19,Delivered
,415,,,In Transit,2024-07-12 22:16:06,In Transit
,415,,,In Transit,2024-07-12 22:16:06,In Transit
,415,,,In Transit,2024-07-12 22:16:06,In Transit
,416,,,Delivered,2024-06-05 04:16:16,Delivered
,417,,,In Transit,2024-08-20 16:55:20,In Transit
,418,,,In Transit,2024-09-05 09:12:54,In Transit
,418,,,In Transit,2024-09-05 09:12:54,In Transit
,418,,,In Transit,2024-09-05 09:12:54,In Transit
,419,,,In Transit,2024-12-30 01:37:48,In Transit
,419,,,In Transit,2024-12-30 01:37:48,In Transit
,420,,,Delivered,2024-08-15 03:53:04,Delivered
,420,,,Delivered,2024-08-15 03:53:04,Delivered
,420,,,Delivered,2024-08-15 03:53:04,Delivered
,421,,,Delivered,2024-01-31 10:11:59,Delivered
,421,,,Delivered,2024-01-31 10:11:59,Delivered
,421,,,Delivered,2024-01-31 10:11:59,Delivered
,422,,,In Transit,2024-05-08 02:55:58,In Transit
,422,,,In Transit,2024-05-08 02:55:58,In Transit
,423,,,Delivered,2024-05-24 10:26:34,Delivered
,423,,,Delivered,2024-05-24 10:26:34,Delivered
,424,,,In Transit,2024-09-29 23:19:22,In Transit
,425,,,Delivered,2024-10-27 07:03:57,Delivered
,425,,,Delivered,2024-10-27 07:03:57,Delivered
,425,,,Delivered,2024-10-27 07:03:57,Delivered
,426,,,In Transit,2024-03-19 00:02:05,In Transit
,426,,,In Transit,2024-03-19 00:02:05,In Transit
,427,,,In Transit,2024-03-01 02:28:20,In Transit
,428,,,Shipped,2024-03-13 10:21:00,Shipped
,428,,,Shipped,2024-03-13 10:21:00,Shipped
,429,,,In Transit,2024-04-13 01:36:02,In Transit
,429,,,In Transit,2024-04-13 01:36:02,In Transit
,430,,,Delivered,2024-09-15 22:07:04,Delivered
,430,,,Delivered,2024-09-15 22:07:04,Delivered
,430,,,Delivered,2024-09-15 22:07:04,Delivered
,431,,,Shipped,2024-01-23 21:42:55,Shipped
,432,,,Shipped,2024-10-09 08:46:31,Shipped
,432,,,Shipped,2024-10-09 08:46:31,Shipped
,432,,,Shipped,2024-10-09 08:46:31,Shipped
,433,,,In Transit,2024-03-23 04:42:52,In Transit
,433,,,In Transit,2024-03-23 04:42:52,In Transit
,433,,,In Transit,2024-03-23 04:42:52,In Transit
,434,,,Delivered,2024-09-08 19:50:05,Delivered
,434,,,Delivered,2024-09-08 19:50:05,Delivered
,434,,,Delivered,2024-09-08 19:50:05,Delivered
,435,,,Delivered,2024-05-15 00:37:34,Delivered
,435,,,Delivered,2024-05-15 00:37:34,Delivered
,435,,,Delivered,2024-05-15 00:37:34,Delivered
,436,,,In Transit,2024-10-04 04:20:46,In Transit
,436,,,In Transit,2024-10-04 04:20:46,In Transit
,437,,,Shipped,2024-08-11 02:56:47,Shipped
,437,,,Shipped,2024-08-11 02:56:47,Shipped
,437,,,Shipped,2024-08-11 02:56:47,Shipped
,438,,,Delivered,2024-02-01 14:05:01,Delivered
,438,,,Delivered,2024-02-01 14:05:01,Delivered
,439,,,Delivered,2024-08-12 09:57:14,Delivered
,439,,,Delivered,2024-08-12 09:57:14,Delivered
,439,,,Delivered,2024-08-12 09:57:14,Delivered
,440,,,Shipped,2024-08-23 23:05:02,Shipped
,441,,,Shipped,2024-09-08 07:33:28,Shipped
,441,,,Shipped,2024-09-08 07:33:28,Shipped
,441,,,Shipped,2024-09-08 07:33:28,Shipped
,442,,,Delivered,2024-03-16 15:59:57,Delivered
,442,,,Delivered,2024-03-16 15:59:57,Delivered
,442,,,Delivered,2024-03-16 15:59:57,Delivered
,443,,,In Transit,2024-05-05 12:19:49,In Transit
,444,,,Shipped,2024-12-06 15:33:59,Shipped
,444,,,Shipped,2024-12-06 15:33:59,Shipped
,444,,,Shipped,2024-12-06 15:33:59,Shipped
,445,,,In Transit,2024-05-20 11:20:56,In Transit
,446,,,In Transit,2024-03-05 10:06:43,In Transit
,447,,,Delivered,2024-12-07 09:32:04,Delivered
,447,,,Delivered,2024-12-07 09:32:04,Delivered
,448,,,Delivered,2024-11-03 06:54:04,Delivered
,448,,,Delivered,2024-11-03 06:54:04,Delivered
,448,,,Delivered,2024-11-03 06:54:04,Delivered
,449,,,Delivered,2024-10-02 10:49:35,Delivered
,450,,,In Transit,2024-07-21 18:07:11,In Transit
,451,,,Shipped,2024-04-20 16:03:12,Shipped
,451,,,Shipped,2024-04-20 16:03:12,Shipped
,452,,,In Transit,2024-04-05 22:41:42,In Transit
,452,,,In Transit,2024-04-05 22:41:42,In Transit
,452,,,In Transit,2024-04-05 22:41:42,In Transit
,453,,,Delivered,2024-01-20 06:46:39,Delivered
,454,,,In Transit,2024-01-28 11:58:16,In Transit
,454,,,In Transit,2024-01-28 11:58:16,In Transit
,455,,,Delivered,2024-08-08 15:54:36,Delivered
,455,,,Delivered,2024-08-08 15:54:36,Delivered
,455,,,Delivered,2024-08-08 15:54:36,Delivered
,456,,,Delivered,2024-09-13 09:09:01,Delivered
,457,,,In Transit,2024-09-11 09:56:13,In Transit
,458,,,Delivered,2024-06-15 15:37:47,Delivered
,458,,,Delivered,2024-06-15 15:37:47,Delivered
,458,,,Delivered,2024-06-15 15:37:47,Delivered
,459,,,In Transit,2024-08-26 07:36:21,In Transit
,459,,,In Transit,2024-08-26 07:36:21,In Transit
,459,,,In Transit,2024-08-26 07:36:21,In Transit
,460,,,Delivered,2024-12-05 07:01:46,Delivered
,460,,,Delivered,2024-12-05 07:01:46,Delivered
,460,,,Delivered,2024-12-05 07:01:46,Delivered
,461,,,Delivered,2024-03-12 15:40:21,Delivered
,461,,,Delivered,2024-03-12 15:40:21,Delivered
,461,,,Delivered,2024-03-12 15:40:21,Delivered
,462,,,Shipped,2024-05-19 20:40:42,Shipped
,462,,,Shipped,2024-05-19 20:40:42,Shipped
,463,,,In Transit,2024-11-01 20:07:03,In Transit
,463,,,In Transit,2024-11-01 20:07:03,In Transit
,463,,,In Transit,2024-11-01 20:07:03,In Transit
,464,,,Shipped,2024-08-03 13:11:36,Shipped
,464,,,Shipped,2024-08-03 13:11:36,Shipped
,465,,,Delivered,2024-06-11 13:06:20,Delivered
,465,,,Delivered,2024-06-11 13:06:20,Delivered
,466,,,Delivered,2024-08-15 18:54:16,Delivered
,466,,,Delivered,2024-08-15 18:54:16,Delivered
,467,,,In Transit,2024-04-26 17:30:49,In Transit
,467,,,In Transit,2024-04-26 17:30:49,In Transit
,467,,,In Transit,2024-04-26 17:30:49,In Transit
,468,,,Delivered,2024-04-20 19:57:35,Delivered
,468,,,Delivered,2024-04-20 19:57:35,Delivered
,468,,,Delivered,2024-04-20 19:57:35,Delivered
,469,,,In Transit,2024-05-08 06:58:13,In Transit
,469,,,In Transit,2024-05-08 06:58:13,In Transit
,470,,,In Transit,2024-07-16 19:55:23,In Transit
,471,,,In Transit,2024-01-16 16:49:46,In Transit
,471,,,In Transit,2024-01-16 16:49:46,In Transit
,472,,,Shipped,2024-06-29 00:05:32,Shipped
,472,,,Shipped,2024-06-29 00:05:32,Shipped
,473,,,Delivered,2024-05-13 14:57:16,Delivered
,473,,,Delivered,2024-05-13 14:57:16,Delivered
,474,,,Shipped,2024-10-24 11:55:22,Shipped
,474,,,Shipped,2024-10-24 11:55:22,Shipped
,475,,,Shipped,2024-01-31 18:17:40,Shipped
,475,,,Shipped,2024-01-31 18:17:40,Shipped
,476,,,Delivered,2024-01-15 19:37:42,Delivered
,476,,,Delivered,2024-01-15 19:37:42,Delivered
,476,,,Delivered,2024-01-15 19:37:42,Delivered
,477,,,In Transit,2024-04-19 20:01:30,In Transit
,478,,,In Transit,2024-02-10 07:28:22,In Transit
,478,,,In Transit,2024-02-10 07:28:22,In Transit
,479,,,Shipped,2024-08-25 19:52:13,Shipped
,480,,,Shipped,2024-01-12 09:00:09,Shipped
,481,,,Delivered,2024-01-27 18:03:53,Delivered
,481,,,Delivered,2024-01-27 18:03:53,Delivered
,481,,,Delivered,2024-01-27 18:03:53,Delivered
,482,,,Delivered,2024-12-22 14:33:51,Delivered
,482,,,Delivered,2024-12-22 14:33:51,Delivered
,483,,,Shipped,2024-07-11 07:37:44,Shipped
,484,,,Delivered,2024-11-18 18:55:25,Delivered
,485,,,Delivered,2024-08-19 07:18:30,Delivered
,485,,,Delivered,2024-08-19 07:18:30,Delivered
,485,,,Delivered,2024-08-19 07:18:30,Delivered
,486,,,Shipped,2024-04-20 04:29:42,Shipped
,486,,,Shipped,2024-04-20 04:29:42,Shipped
,487,,,In Transit,2024-01-16 18:33:37,In Transit
,488,,,Delivered,2024-04-16 22:06:17,Delivered
,488,,,Delivered,2024-04-16 22:06:17,Delivered
,488,,,Delivered,2024-04-16 22:06:17,Delivered
,489,,,Shipped,2024-02-09 04:02:44,Shipped
,489,,,Shipped,2024-02-09 04:02:44,Shipped
,490,,,Shipped,2024-10-15 22:40:42,Shipped
,490,,,Shipped,2024-10-15 22:40:42,Shipped
,490,,,Shipped,2024-10-15 22:40:42,Shipped
,491,,,Shipped,2024-06-08 11:31:37,Shipped
